label,start,end,trading_days,benchmark_final,benchmark_return_pct,active_final,active_return_pct,excess_pct,max_drawdown_pct,buys,sells,open_positions,closed_trades,trade_win_rate_pct,avg_trade_return_pct,median_trade_return_pct,avg_hold_days,case,exit,entry_gate,min_ratio,max_positions,active_slot
penalty_adjusted_score_lt_20pct,2020-02-19,2020-06-30,93,922283.5701982146,-7.771642980178539,921999.1816104776,-7.800081838952233,-0.030835265522066724,-34.96859632709053,161,160,1,160,34.375,-0.2912707779395024,-1.1177917671057525,7.3375,us_bear_2022_defense,penalty_adjusted_score_lt_20pct,spy_above_ma20,0.5,20,50000.0
ma5_and_market_break_ma10,2020-02-19,2020-06-30,93,922283.5701982146,-7.771642980178539,921998.5885251616,-7.800141147483841,-0.03089957170024915,-33.93904406416355,65,64,1,64,40.625,0.08442371405485896,-1.7883557123973604,11.421875,us_bear_2022_defense,ma5_and_market_break_ma10,spy_up_day,0.65,20,25000.0
penalty_adjusted_score_lt_20pct,2020-02-19,2020-06-30,93,922283.5701982146,-7.771642980178539,921973.7343099555,-7.802626569004445,-0.033594427817085215,-34.21970442816013,77,77,0,77,36.36363636363637,-0.24243506908282605,-1.3268817163437197,8.181818181818182,us_bear_2022_defense,penalty_adjusted_score_lt_20pct,spy_above_ma10,0.55,10,25000.0
break_prev5_low,2020-02-19,2020-06-30,93,922283.5701982146,-7.771642980178539,921941.877190729,-7.805812280927094,-0.03704858446217374,-34.14357185506136,24,22,2,22,36.36363636363637,1.0984591648092512,-2.463714013001944,17.727272727272727,us_bear_2022_defense,break_prev5_low,spy_above_ma10,0.55,5,50000.0
break_prev5_low,2020-02-19,2020-06-30,93,922283.5701982146,-7.771642980178539,921941.877190729,-7.805812280927094,-0.03704858446217374,-34.14357185506136,24,22,2,22,36.36363636363637,1.0984591648092512,-2.463714013001944,17.727272727272727,us_bear_2022_defense,break_prev5_low,spy_above_ma10,0.6,5,50000.0
break_prev3_low,2020-02-19,2020-06-30,93,922283.5701982146,-7.771642980178539,921938.7598819955,-7.806124011800453,-0.037386583406773255,-33.82908032808321,24,23,1,23,34.78260869565217,0.5052062665552643,-1.8098531223623704,13.391304347826088,us_bear_2022_defense,break_prev3_low,spy_above_ma5,0.65,5,50000.0
baseline_ma5,2020-02-19,2020-06-30,93,922283.5701982146,-7.771642980178539,921856.0644506061,-7.814393554939391,-0.04635296143425949,-33.750112568339084,56,56,0,56,44.642857142857146,0.21302858420367393,-0.8055903250462237,7.0,us_bear_2022_defense,baseline_ma5,spy_above_ma10,0.7,10,50000.0
ma5_and_market_break_ma10,2020-02-19,2020-06-30,93,922283.5701982146,-7.771642980178539,921835.8055998819,-7.8164194400118125,-0.04854955816208095,-33.97215640519212,39,34,5,34,44.11764705882353,-0.11802988950172641,-0.5875259750038997,10.911764705882353,us_bear_2022_defense,ma5_and_market_break_ma10,spy_ret20_positive,0.5,5,25000.0
market_break_ma10_sell_lowest_50pct,2020-02-19,2020-06-30,93,922283.5701982146,-7.771642980178539,921815.0126646465,-7.818498733535351,-0.050804063816012324,-33.7944086207422,55,55,0,55,45.45454545454545,0.030717569006189948,-0.8932384128851889,10.6,us_bear_2022_defense,market_break_ma10_sell_lowest_50pct,spy_ret20_positive,0.65,15,25000.0
market_break_ma10_sell_lowest_50pct,2020-02-19,2020-06-30,93,922283.5701982146,-7.771642980178539,921795.1318021404,-7.820486819785966,-0.0529596765959095,-33.7944086207422,61,61,0,61,37.704918032786885,-0.30773163738527937,-1.1172006991967964,11.37704918032787,us_bear_2022_defense,market_break_ma10_sell_lowest_50pct,spy_above_ma20,0.65,20,25000.0
market_break_ma10_sell_lowest_50pct,2020-02-19,2020-06-30,93,922283.5701982146,-7.771642980178539,921765.4309755632,-7.82345690244367,-0.05618003392817705,-34.34252557999602,79,79,0,79,39.24050632911392,-0.20533775405374496,-1.1172006991967964,12.531645569620252,us_bear_2022_defense,market_break_ma10_sell_lowest_50pct,spy_above_ma5_and_ma5_up,0.5,none,50000.0
market_break_ma10_sell_lowest_50pct,2020-02-19,2020-06-30,93,922283.5701982146,-7.771642980178539,921765.4309755632,-7.82345690244367,-0.05618003392817705,-34.34252557999602,79,79,0,79,39.24050632911392,-0.20533775405374496,-1.1172006991967964,12.531645569620252,us_bear_2022_defense,market_break_ma10_sell_lowest_50pct,spy_above_ma5_and_ma5_up,0.5,20,50000.0
break_prev3_low,2020-02-19,2020-06-30,93,922283.5701982146,-7.771642980178539,921761.6763884278,-7.823832361157212,-0.05658713075357147,-33.95091703860415,33,29,4,29,34.48275862068966,0.22369051416777705,-1.8098531223623704,12.310344827586206,us_bear_2022_defense,break_prev3_low,spy_ret20_positive,0.55,5,25000.0
break_prev3_low,2020-02-19,2020-06-30,93,922283.5701982146,-7.771642980178539,921761.6763884278,-7.823832361157212,-0.05658713075357147,-33.95091703860415,33,29,4,29,34.48275862068966,0.22369051416777705,-1.8098531223623704,12.310344827586206,us_bear_2022_defense,break_prev3_low,spy_ret20_positive,0.6,5,25000.0
penalty_adjusted_score_lt_20pct,2020-02-19,2020-06-30,93,922283.5701982146,-7.771642980178539,921728.474243567,-7.827152575643304,-0.06018712385046365,-34.33293223405921,176,169,7,169,35.50295857988166,-0.3494771934762907,-1.205960222641389,6.757396449704142,us_bear_2022_defense,penalty_adjusted_score_lt_20pct,always,0.5,15,25000.0
penalty_adjusted_score_lt_20pct,2020-02-19,2020-06-30,93,922283.5701982146,-7.771642980178539,921726.7344188879,-7.8273265581112135,-0.06037576698965097,-34.33293223405921,215,207,8,207,36.231884057971016,-0.3494117893985336,-1.0296233115701159,6.632850241545894,us_bear_2022_defense,penalty_adjusted_score_lt_20pct,always,0.5,20,25000.0
break_prev3_low,2020-02-19,2020-06-30,93,922283.5701982146,-7.771642980178539,921684.0768451234,-7.831592315487656,-0.06500097935847604,-33.77317257473196,44,44,0,44,38.63636363636363,-0.06869488298372321,-1.7113791326303696,12.659090909090908,us_bear_2022_defense,break_prev3_low,spy_above_ma5_and_ma5_up,0.65,15,25000.0
baseline_ma5,2020-02-19,2020-06-30,93,922283.5701982146,-7.771642980178539,921678.1850859787,-7.832181491402124,-0.06563980231218958,-34.47646979579873,306,296,10,296,39.189189189189186,-0.2672600710443876,-1.0100059676599826,5.618243243243243,us_bear_2022_defense,baseline_ma5,always,0.5,none,25000.0
