symbol,date,yoy,yoy_positive,turned_positive,fwd20,excess20,fwd60,excess60
2049.TW,2019-07-16,-0.2286,False,False,-0.0179,0.0105,0.0391,-0.0269
2049.TW,2019-07-19,-0.2286,False,False,-0.0087,0.0178,0.0429,-0.0156
2049.TW,2019-07-31,-0.2286,False,False,-0.051,-0.0239,-0.0094,-0.0975
2049.TW,2019-08-23,-0.2472,False,False,0.0893,0.0442,0.0079,-0.1347
2049.TW,2019-08-28,-0.2472,False,False,0.0713,0.019,0.0356,-0.1236
2049.TW,2019-09-23,-0.425,False,False,-0.0563,-0.1071,0.0345,-0.1211
2049.TW,2019-10-25,-0.5108,False,False,-0.0379,-0.0801,0.2519,0.1517
2049.TW,2019-11-01,-0.5108,False,False,-0.0225,-0.0381,0.1313,0.0902
2049.TW,2019-11-26,-0.469,False,False,0.0684,0.0216,0.1312,0.1598
2049.TW,2019-12-02,-0.469,False,False,0.0491,-0.0134,0.1453,0.1543
2049.TW,2019-12-11,-0.4444,False,False,0.0351,0.001,-0.2348,-0.0591
2049.TW,2019-12-13,-0.4444,False,False,0.1083,0.0969,-0.3413,-0.0717
2049.TW,2019-12-31,-0.4444,False,False,0.0979,0.1266,-0.2028,-0.0506
2049.TW,2020-01-09,-0.4444,False,False,0.1357,0.1527,-0.1375,0.002
2049.TW,2020-02-06,-0.2444,False,False,-0.053,-0.0102,-0.0967,-0.0014
2049.TW,2020-02-11,-0.3768,False,False,-0.0971,-0.0268,-0.0421,0.031
2049.TW,2020-02-13,-0.3768,False,False,-0.2242,-0.097,-0.0645,0.0271
2049.TW,2020-04-29,-0.2745,False,False,0.1759,0.1741,0.1259,-0.1172
2049.TW,2020-05-21,-0.1075,False,False,0.0466,-0.0054,0.1918,-0.067
2049.TW,2020-05-25,-0.1075,False,False,0.0257,-0.0407,0.1783,-0.0793
2049.TW,2020-06-03,-0.1075,False,False,-0.0476,-0.1139,0.0986,-0.1024
2049.TW,2020-07-06,-0.0897,False,False,0.0082,-0.0831,-0.0368,-0.1312
2049.TW,2020-07-15,-0.0349,False,False,0.0463,-0.0253,-0.0654,-0.1765
2049.TW,2020-07-30,-0.0349,False,False,0.066,0.0612,-0.0882,-0.1021
2049.TW,2020-08-04,-0.0349,False,False,0.0282,0.0278,-0.2134,-0.2105
2049.TW,2020-08-11,-0.0351,False,False,0.0858,0.103,-0.1176,-0.1357
2049.TW,2020-08-25,-0.0351,False,False,-0.1369,-0.1292,-0.0728,-0.1701
2049.TW,2020-08-28,-0.0351,False,False,-0.1557,-0.1282,-0.1144,-0.2154
2049.TW,2020-09-08,-0.0351,False,False,-0.1646,-0.1957,-0.0107,-0.1495
2049.TW,2020-11-10,0.4609,True,False,0.1383,0.0174,0.4521,0.1704
2049.TW,2020-11-27,0.405,True,False,0.2492,0.2117,0.3906,0.2075
2049.TW,2020-12-28,0.5993,True,False,0.1804,0.0492,0.0782,-0.0951
2049.TW,2020-12-30,0.5993,True,False,0.0778,-0.0175,0.0778,-0.0813
2049.TW,2021-01-19,0.6056,True,False,-0.0691,-0.0879,-0.0532,-0.0932
2049.TW,2021-01-21,0.6056,True,False,-0.1296,-0.0831,-0.1145,-0.1023
2049.TW,2021-03-03,0.8914,True,False,-0.0417,-0.0369,-0.106,-0.1229
2049.TW,2021-03-10,0.8914,True,False,-0.0273,-0.0672,-0.0916,-0.1264
2049.TW,2021-03-18,0.5321,True,False,-0.0211,-0.0533,-0.1029,-0.1281
2049.TW,2021-04-08,0.5321,True,False,-0.1047,-0.113,-0.0373,-0.0471
2049.TW,2021-04-14,0.5839,True,False,-0.2435,-0.1681,-0.1005,-0.0994
2049.TW,2021-04-23,0.5839,True,False,-0.1609,-0.1106,-0.0912,-0.0772
2049.TW,2021-05-28,0.2801,True,False,0.0896,0.0792,-0.1484,-0.1402
2049.TW,2021-06-07,0.2801,True,False,0.0523,0.0344,-0.1427,-0.1676
2049.TW,2021-06-16,0.2727,True,False,0.0013,-0.0117,-0.1218,-0.1385
2049.TW,2021-06-18,0.2727,True,False,-0.02,-0.0338,-0.1475,-0.1788
2049.TW,2021-07-02,0.2727,True,False,-0.198,-0.1842,-0.1951,-0.2027
2049.TW,2023-01-30,-0.1689,False,False,0.1196,0.1308,0.0609,0.0858
2049.TW,2023-02-13,-0.3973,False,False,0.029,0.0551,-0.029,-0.0112
2049.TW,2023-02-21,-0.3973,False,False,0.002,-0.0224,-0.0444,-0.0667
2049.TW,2023-03-06,-0.3973,False,False,-0.0181,-0.0222,-0.0602,-0.1121
2049.TW,2023-03-17,-0.1824,False,False,-0.004,-0.0048,-0.0059,-0.1148
2049.TW,2023-03-31,-0.1824,False,False,-0.0838,-0.0501,-0.0499,-0.1247
2049.TW,2023-04-07,-0.1824,False,False,-0.0717,-0.0515,-0.0837,-0.1647
2049.TW,2023-05-17,-0.2158,False,False,0.0,-0.0908,-0.1804,-0.2283
2049.TW,2023-05-30,-0.2158,False,False,0.0063,-0.0118,-0.1584,-0.1554
2049.TW,2023-06-05,-0.2158,False,False,-0.0336,-0.0688,-0.1176,-0.1269
2049.TW,2023-06-13,-0.1931,False,False,-0.0426,-0.0377,-0.1315,-0.0901
2049.TW,2023-06-21,-0.1931,False,False,-0.1131,-0.1016,-0.1521,-0.1313
2049.TW,2023-09-15,-0.1816,False,False,-0.0096,0.0105,0.0574,0.0244
2049.TW,2023-11-22,-0.0522,False,False,0.0744,0.0561,0.1744,0.0529
2049.TW,2023-12-14,0.0606,True,True,0.0,0.0038,0.102,-0.0754
2049.TW,2023-12-20,0.0606,True,True,-0.0823,-0.0639,0.119,-0.0867
2049.TW,2024-02-16,0.2443,True,False,0.0541,-0.0386,0.026,-0.1591
2049.TW,2024-03-11,-0.1505,False,False,0.0871,0.0211,-0.1037,-0.243
2049.TW,2024-03-19,-0.1505,False,False,-0.0204,-0.0523,-0.1391,-0.3075
2049.TW,2024-04-01,-0.1505,False,False,-0.1655,-0.1575,-0.2255,-0.41
2049.TW,2024-05-10,-0.1226,False,False,-0.097,-0.1663,-0.1546,-0.2374
2049.TW,2024-05-16,-0.0607,False,False,-0.1224,-0.1973,-0.1183,-0.1897
2049.TW,2024-05-22,-0.0607,False,False,-0.1142,-0.2303,-0.1207,-0.2065
2049.TW,2024-07-10,-0.0699,False,False,-0.1256,-0.0166,-0.0374,0.0048
2049.TW,2024-09-27,-0.0509,False,False,0.0726,0.0572,0.4512,0.4018
2059.TW,2018-02-08,0.0203,True,True,0.0024,-0.0379,0.0651,0.0607
2059.TW,2018-02-27,0.1595,True,False,-0.0282,-0.027,0.0563,0.0624
2059.TW,2018-03-08,0.1595,True,False,-0.0236,-0.0206,0.0142,0.0075
2059.TW,2018-04-10,-0.0469,False,False,0.0386,0.0635,0.035,0.0562
2059.TW,2018-04-18,-0.0045,False,False,0.0783,0.0832,0.013,-0.0084
2059.TW,2018-04-30,-0.0045,False,False,0.0727,0.0496,0.025,-0.0432
2059.TW,2018-05-08,-0.0045,False,False,0.0526,0.0214,0.0275,-0.0583
2059.TW,2018-05-21,0.2298,True,True,-0.0784,-0.0608,-0.1068,-0.1458
2059.TW,2018-06-22,0.3045,True,False,-0.0206,-0.0637,-0.1034,-0.1782
2059.TW,2018-06-26,0.3045,True,False,-0.0207,-0.079,-0.0923,-0.1593
2059.TW,2018-06-28,0.3045,True,False,-0.008,-0.0787,-0.0975,-0.1795
2059.TW,2018-07-03,0.3045,True,False,-0.0365,-0.0995,-0.0962,-0.176
2059.TW,2018-07-16,-0.0129,False,False,-0.0508,-0.0707,-0.1267,-0.138
2059.TW,2018-07-18,-0.0129,False,False,-0.0512,-0.068,-0.1571,-0.129
2059.TW,2018-07-20,-0.0129,False,False,-0.0561,-0.0525,-0.1413,-0.0859
2059.TW,2018-07-25,-0.0129,False,False,-0.043,-0.0418,-0.1524,-0.088
2059.TW,2018-08-06,-0.0129,False,False,-0.0841,-0.0928,-0.243,-0.1479
2059.TW,2019-08-13,0.2377,True,False,0.0058,-0.0412,0.1417,-0.0126
2059.TW,2019-08-20,0.2377,True,False,0.088,0.0454,0.1458,-0.0098
2059.TW,2019-08-29,0.2377,True,False,0.0629,-0.0042,0.0883,-0.0656
2059.TW,2019-09-11,0.0703,True,False,0.1168,0.0659,0.0622,-0.0522
2059.TW,2019-09-17,0.0703,True,False,0.0983,0.0544,0.0287,-0.1214
2059.TW,2019-10-03,0.0703,True,False,0.0069,-0.0803,-0.0111,-0.1644
2059.TW,2019-10-25,0.2469,True,False,0.0,-0.0422,-0.0083,-0.1085
2059.TW,2019-10-31,0.2469,True,False,-0.0027,-0.0344,-0.011,-0.0492
2059.TW,2019-11-04,0.2469,True,False,-0.0083,-0.0066,0.0165,-0.0171
2059.TW,2019-11-15,0.1449,True,False,-0.1005,-0.1504,-0.0397,-0.0699
2059.TW,2019-12-19,0.0197,True,False,-0.0211,-0.0175,-0.1798,0.0077
2059.TW,2019-12-23,0.0197,True,False,-0.0309,0.0205,-0.1814,0.0045
2059.TW,2019-12-26,0.0197,True,False,0.0184,0.0575,-0.1808,0.0142
2059.TW,2020-01-09,0.0197,True,False,0.014,0.031,-0.1429,-0.0034
2059.TW,2020-01-20,0.3544,True,False,-0.0431,0.0116,-0.1847,-0.0571
2059.TW,2020-02-03,0.3544,True,False,-0.0422,-0.0371,-0.1266,-0.0867
2059.TW,2020-02-14,-0.2266,False,False,-0.1561,0.0123,-0.1519,-0.0481
2059.TW,2020-02-18,-0.2266,False,False,-0.1662,0.0342,-0.1499,-0.0631
2059.TW,2020-05-26,0.0135,True,False,0.0195,-0.0397,-0.012,-0.2119
2059.TW,2020-06-03,0.0135,True,False,-0.0142,-0.0805,-0.0914,-0.2925
2059.TW,2020-06-10,0.0135,True,False,-0.0305,-0.0769,-0.11,-0.252
2059.TW,2020-06-23,0.0397,True,False,0.0235,-0.0896,-0.1012,-0.2881
2059.TW,2020-07-01,0.0397,True,False,-0.0044,-0.1458,-0.1226,-0.2684
2059.TW,2020-07-15,0.1628,True,False,-0.0525,-0.1241,-0.1704,-0.2814
2059.TW,2020-07-22,0.1628,True,False,-0.0374,-0.0909,-0.144,-0.2213
2059.TW,2020-08-04,0.1628,True,False,-0.0878,-0.0883,-0.1415,-0.1386
2059.TW,2021-01-27,-0.0007,False,False,0.0258,0.0348,0.1419,0.0942
2059.TW,2021-02-17,0.2996,True,True,0.0159,0.0561,0.2143,0.2794
2059.TW,2021-02-25,0.2996,True,True,-0.0062,0.0171,0.2127,0.2418
2059.TW,2021-03-09,0.2996,True,True,0.0357,-0.0145,0.205,0.1597
2059.TW,2021-03-18,-0.0865,False,False,0.0969,0.0646,0.2578,0.2326
2059.TW,2021-03-22,-0.0865,False,False,0.1449,0.1111,0.2383,0.2286
2059.TW,2021-03-26,-0.0865,False,False,0.1266,0.0815,0.2938,0.2744
2059.TW,2021-04-16,0.1036,True,True,0.0554,0.147,0.1137,0.1072
2059.TW,2021-05-10,0.1036,True,True,0.0374,0.0457,-0.0187,-0.0213
2059.TW,2021-05-14,0.3735,True,False,0.0452,-0.0257,-0.0027,-0.0787
2059.TW,2021-05-18,0.3735,True,False,0.073,0.0246,-0.0404,-0.0801
2059.TW,2021-06-01,0.3735,True,False,0.009,-0.0001,-0.0617,-0.0522
2059.TW,2021-06-07,0.3735,True,False,0.0013,-0.0166,-0.021,-0.0458
2059.TW,2021-06-23,0.1907,True,False,-0.0912,-0.0912,-0.0218,-0.0514
2059.TW,2021-08-09,0.2409,True,False,0.0089,-0.0211,0.1391,0.1554
2059.TW,2021-08-16,0.3328,True,False,0.0623,0.0173,0.2655,0.2367
2059.TW,2021-08-26,0.3328,True,False,0.0917,0.0698,0.3187,0.2888
2059.TW,2021-09-06,0.3328,True,False,0.0134,0.0804,0.2634,0.2687
2059.TW,2021-09-10,0.3328,True,False,-0.0157,0.0516,0.288,0.2851
2059.TW,2021-10-15,0.5288,True,False,0.1828,0.1574,0.1969,0.114
2059.TW,2021-10-20,0.5288,True,False,0.194,0.1571,0.2135,0.1132
2059.TW,2021-11-05,0.5288,True,False,0.1543,0.1279,0.1178,0.0566
2059.TW,2021-11-19,0.5796,True,False,0.0326,0.0389,-0.0735,-0.0915
2059.TW,2021-11-30,0.5796,True,False,0.0737,0.0208,-0.1371,-0.1294
2059.TW,2021-12-03,0.5796,True,False,0.0449,0.0121,-0.1367,-0.1197
2059.TW,2021-12-10,0.5796,True,False,-0.0481,-0.0876,-0.1228,-0.1048
2059.TW,2021-12-16,0.4445,True,False,-0.0496,-0.1077,-0.1306,-0.1241
2059.TW,2021-12-22,0.4445,True,False,-0.0612,-0.1124,-0.1456,-0.1315
2059.TW,2022-02-09,0.3199,True,False,-0.1085,-0.0594,-0.1359,-0.0006
2059.TW,2022-03-21,0.3098,True,False,0.0093,0.0411,-0.0431,0.0748
2059.TW,2022-03-30,0.3098,True,False,-0.0967,-0.026,-0.0603,0.075
2059.TW,2022-04-08,0.3098,True,False,-0.0695,0.0048,-0.1065,0.0685
2059.TW,2022-04-13,0.378,True,False,-0.0319,0.0703,-0.0604,0.1011
2059.TW,2022-05-12,0.212,True,False,0.0659,0.0176,0.0659,0.0628
2059.TW,2022-05-30,0.212,True,False,-0.0635,0.0046,0.0363,0.1004
2059.TW,2022-06-08,0.212,True,False,-0.1524,0.0025,0.0263,0.097
2059.TW,2022-07-22,0.4476,True,False,0.0806,0.0379,0.0217,0.1544
2059.TW,2022-08-05,0.4476,True,False,0.0082,0.0551,-0.0528,0.1137
2059.TW,2022-08-16,0.2884,True,False,-0.0404,0.0288,-0.0544,0.098
2059.TW,2022-08-31,0.2884,True,False,0.0055,0.1135,-0.0952,-0.0875
2059.TW,2022-09-15,0.1019,True,False,-0.07,0.0354,-0.1379,-0.148
2059.TW,2022-09-22,0.1019,True,False,-0.1189,-0.0119,-0.132,-0.1523
2059.TW,2022-09-27,0.1019,True,False,-0.123,-0.0309,-0.169,-0.1992
2059.TW,2022-09-30,0.1019,True,False,-0.1142,-0.0716,-0.1702,-0.2441
2059.TW,2022-11-04,0.3022,True,False,-0.0377,-0.2244,-0.0949,-0.3455
2059.TW,2022-11-08,0.3022,True,False,-0.0771,-0.2119,-0.1168,-0.332
2059.TW,2023-04-19,-0.2961,False,False,0.0036,-0.0225,0.8768,0.768
2059.TW,2023-05-08,-0.2961,False,False,0.0394,-0.0264,0.9618,0.8676
2059.TW,2023-05-16,-0.2836,False,False,0.0688,-0.0404,0.9265,0.846
2059.TW,2023-05-18,-0.2836,False,False,0.0897,0.0099,1.0803,1.0445
2059.TW,2023-05-23,-0.2836,False,False,0.21,0.1417,1.1623,1.134
2059.TW,2023-06-01,-0.2836,False,False,0.6527,0.6083,1.0602,1.0383
2059.TW,2023-06-05,-0.2836,False,False,0.5385,0.5032,1.1492,1.1398
2059.TW,2023-07-07,-0.2911,False,False,0.271,0.2501,0.3446,0.3634
2059.TW,2023-08-16,-0.3617,False,False,-0.086,-0.0953,-0.056,-0.0935
2059.TW,2023-08-23,-0.3617,False,False,-0.1193,-0.1185,-0.0788,-0.1277
2059.TW,2023-08-30,-0.3617,False,False,-0.0891,-0.054,-0.0583,-0.0879
2059.TW,2023-09-06,-0.3617,False,False,0.0333,0.052,-0.0478,-0.0898
2059.TW,2023-10-02,-0.3636,False,False,-0.24,-0.2199,0.0467,-0.0459
2059.TW,2023-11-07,-0.289,False,False,0.0553,0.0248,0.3065,0.2197
2059.TW,2023-11-15,-0.1471,False,False,0.0288,0.0212,0.3783,0.2723
2059.TW,2023-11-21,-0.1471,False,False,-0.0547,-0.0612,0.514,0.4042
2059.TW,2023-11-24,-0.1471,False,False,-0.0195,-0.0328,0.5539,0.4362
2059.TW,2023-11-29,-0.1471,False,False,0.0705,0.0354,0.642,0.4861
2059.TW,2023-12-06,-0.1471,False,False,-0.0069,-0.0199,0.5092,0.3005
2059.TW,2023-12-08,-0.1471,False,False,0.0529,0.04,0.4154,0.2043
2059.TW,2023-12-13,-0.0674,False,False,0.0348,0.0249,0.4126,0.2142
2059.TW,2023-12-25,-0.0674,False,False,0.2327,0.2052,0.4459,0.2363
2059.TW,2024-01-08,-0.0674,False,False,0.1038,0.0558,0.3661,0.1327
2059.TW,2024-01-11,0.0438,True,True,0.2947,0.2078,0.3976,0.1733
2059.TW,2024-01-16,0.0438,True,True,0.4293,0.3194,0.1739,-0.0068
2059.TW,2024-01-18,0.0438,True,True,0.4049,0.2829,0.1538,-0.0426
2059.TW,2024-01-30,0.0438,True,True,0.2441,0.1097,0.1831,0.0028
2059.TW,2024-02-15,0.6435,True,False,0.0856,0.0108,0.1532,-0.0176
2059.TW,2024-02-29,0.6435,True,False,-0.0923,-0.1872,-0.0959,-0.3046
2059.TW,2024-03-22,0.6783,True,False,-0.1818,-0.1481,-0.0833,-0.2904
2059.TW,2024-04-03,0.6783,True,False,-0.0943,-0.0984,-0.0642,-0.2332
2059.TW,2024-04-12,0.6841,True,False,-0.0775,-0.0849,0.0,-0.2193
2059.TW,2024-04-18,0.6841,True,False,-0.0078,-0.06,-0.0233,-0.2608
2059.TW,2024-05-07,0.6841,True,False,-0.1044,-0.1466,-0.1446,-0.2413
2059.TW,2024-05-15,0.7997,True,False,-0.0586,-0.1324,-0.1445,-0.2184
2059.TW,2024-05-21,0.7997,True,False,-0.1055,-0.2309,-0.0508,-0.1546
2059.TW,2024-06-20,0.9361,True,False,-0.0083,-0.0179,0.0114,0.0645
2059.TW,2024-07-02,0.9361,True,False,-0.0847,-0.0825,-0.0172,-0.0415
2059.TW,2024-08-14,0.943,True,False,-0.0064,0.0428,0.2163,0.15
2059.TW,2024-08-22,0.943,True,False,-0.0421,-0.0509,0.1717,0.1247
2059.TW,2024-08-30,0.943,True,False,-0.1304,-0.1448,0.1542,0.1216
2059.TW,2024-09-16,0.8877,True,False,-0.1074,-0.2157,0.2314,0.1343
2059.TW,2024-09-19,0.8877,True,False,-0.0537,-0.1489,0.2397,0.1456
2059.TW,2024-09-24,0.8877,True,False,0.0546,-0.007,0.2521,0.1859
2059.TW,2024-09-27,0.8877,True,False,0.0373,0.022,0.2158,0.1663
2101.TW,2018-01-09,0.0099,True,False,-0.0712,-0.0421,-0.0961,-0.0884
2101.TW,2018-01-16,0.0181,True,False,-0.0341,-0.0177,-0.0987,-0.0588
2101.TW,2018-05-31,-0.1037,False,False,0.0229,0.0142,-0.0667,-0.1256
2101.TW,2018-06-05,-0.1037,False,False,-0.0153,-0.0019,-0.0553,-0.1217
2101.TW,2018-06-15,0.006,True,True,-0.0606,-0.0734,-0.0936,-0.1517
2101.TW,2018-06-29,0.006,True,True,-0.0596,-0.1205,-0.0466,-0.1217
2101.TW,2018-07-18,0.057,True,False,-0.0425,-0.0593,-0.1062,-0.0781
2101.TW,2018-09-14,-0.1319,False,False,-0.0389,0.0443,0.0136,0.146
2101.TW,2018-09-19,-0.1319,False,False,-0.0329,0.0466,0.0097,0.1351
2101.TW,2018-09-21,-0.1319,False,False,-0.0234,0.0813,0.0156,0.1486
2101.TW,2018-09-28,-0.1319,False,False,0.0039,0.1322,0.0155,0.1559
2101.TW,2018-10-24,-0.1075,False,False,0.0431,0.0612,0.0353,0.054
2101.TW,2018-10-29,-0.1075,False,False,0.0116,0.0063,0.0058,0.0027
2101.TW,2018-11-14,-0.0758,False,False,-0.0475,-0.0327,-0.0256,-0.0319
2101.TW,2018-11-16,-0.0758,False,False,-0.0423,-0.0215,0.0368,0.0038
2101.TW,2018-12-24,-0.0006,False,False,-0.0057,-0.0229,0.166,0.0598
2101.TW,2019-01-10,-0.0006,False,False,0.027,-0.0157,0.2563,0.115
2101.TW,2019-01-28,-0.0781,False,False,0.1205,0.1092,0.3013,0.2028
2101.TW,2019-01-30,-0.0781,False,False,0.1499,0.1109,0.2751,0.179
2101.TW,2019-02-19,0.1286,True,True,0.1576,0.1093,0.2964,0.258
2101.TW,2019-02-27,0.1286,True,True,0.1123,0.093,0.2496,0.2611
2101.TW,2019-03-20,0.1755,True,False,0.0516,-0.0032,0.1266,0.1215
2101.TW,2019-03-22,0.1755,True,False,0.0856,0.039,0.1268,0.1079
2101.TW,2019-03-29,0.1755,True,False,0.1346,0.0885,0.1258,0.0961
2101.TW,2019-04-03,0.1755,True,False,0.1099,0.083,0.1349,0.1062
2101.TW,2019-04-22,0.1589,True,False,0.0298,0.0818,0.119,0.1178
2101.TW,2019-05-15,0.1168,True,False,0.0329,0.0417,0.118,0.0981
2101.TW,2019-05-17,0.1168,True,False,0.0284,0.0226,0.1494,0.1222
2101.TW,2019-05-30,0.1168,True,False,0.0008,-0.0444,0.0881,0.0503
2101.TW,2019-06-11,-0.0354,False,False,0.067,0.0406,0.1642,0.1208
2101.TW,2019-06-28,-0.0354,False,False,0.0725,0.0347,0.3024,0.254
2101.TW,2019-07-03,-0.0354,False,False,0.0595,0.0349,0.2883,0.2247
2101.TW,2019-07-22,-0.0457,False,False,-0.004,0.0248,0.528,0.4645
2101.TW,2019-07-26,-0.0457,False,False,0.0138,0.057,0.5159,0.4444
2101.TW,2019-08-02,-0.0457,False,False,0.0313,0.0195,0.5105,0.3716
2101.TW,2019-08-08,-0.0457,False,False,0.0617,0.0264,0.4707,0.3231
2101.TW,2019-08-30,0.0069,True,True,0.1723,0.1259,0.2585,0.1406
2101.TW,2019-09-20,0.0494,True,False,0.3357,0.2914,0.1322,-0.0272
2101.TW,2019-10-03,0.0494,True,False,0.2039,0.1166,0.0451,-0.1082
2101.TW,2019-11-05,0.0902,True,False,-0.1383,-0.1291,-0.2021,-0.2157
2101.TW,2019-12-30,0.0192,True,False,-0.04,-0.0145,-0.1971,-0.0258
2101.TW,2020-01-10,0.0192,True,False,-0.0962,-0.0624,-0.1826,-0.066
2101.TW,2020-04-10,-0.1023,False,False,-0.0496,-0.1222,0.182,-0.0178
2101.TW,2020-04-14,-0.3684,False,False,-0.0667,-0.1081,0.1119,-0.0573
2101.TW,2020-06-09,-0.5787,False,False,0.1239,0.0586,0.095,-0.0662
2101.TW,2020-07-02,-0.3679,False,False,-0.0055,-0.1509,-0.0325,-0.1382
2101.TW,2020-07-13,-0.1506,False,False,-0.089,-0.1965,-0.099,-0.198
2101.TW,2020-07-16,-0.1506,False,False,-0.0375,-0.1302,-0.0894,-0.2119
2101.TW,2020-08-13,0.0783,True,True,0.0509,0.061,-0.0495,-0.0769
2101.TW,2020-08-26,0.0783,True,True,-0.0571,-0.0441,-0.0851,-0.192
2101.TW,2020-09-01,0.0783,True,True,-0.1316,-0.1239,-0.1026,-0.2119
2101.TW,2020-09-07,0.0783,True,True,-0.0944,-0.1178,-0.1162,-0.2431
2101.TW,2020-09-10,0.0783,True,True,-0.0997,-0.1375,-0.1101,-0.2733
2101.TW,2020-09-21,0.1593,True,False,-0.0979,-0.1137,-0.1396,-0.2751
2101.TW,2020-11-11,0.0528,True,False,-0.0329,-0.1368,-0.1351,-0.3899
2101.TW,2020-11-20,0.0528,True,False,-0.043,-0.0798,-0.0407,-0.2637
2101.TW,2021-02-18,-0.0696,False,False,-0.0528,0.001,-0.1275,-0.0573
2101.TW,2021-03-03,-0.0696,False,False,-0.0234,-0.0186,-0.0822,-0.0992
2101.TW,2021-03-08,-0.0696,False,False,-0.0444,-0.093,-0.0915,-0.1301
2101.TW,2021-04-15,0.1049,True,True,-0.117,-0.0444,-0.0495,-0.0492
2101.TW,2021-04-19,0.1049,True,True,-0.1653,-0.1137,-0.0986,-0.1058
2101.TW,2021-04-26,0.1049,True,True,-0.1142,-0.0661,-0.0924,-0.063
2101.TW,2021-09-29,-0.2885,False,False,0.0037,-0.0047,-0.0373,-0.0862
2101.TW,2021-10-07,-0.2885,False,False,-0.0256,-0.046,-0.0183,-0.1
2101.TW,2021-10-15,-0.2753,False,False,-0.0025,-0.0278,-0.0518,-0.1347
2101.TW,2021-11-10,-0.2753,False,False,-0.0309,-0.0441,0.0792,0.0413
2101.TW,2021-11-17,-0.3411,False,False,-0.0416,-0.0321,0.0379,0.0005
2101.TW,2021-12-29,-0.3202,False,False,0.1591,0.1628,0.0363,0.0995
2101.TW,2022-01-13,-0.2698,False,False,0.0547,0.077,0.0112,0.1086
2101.TW,2022-01-20,-0.2698,False,False,0.0284,0.0658,-0.0507,0.0782
2101.TW,2022-02-10,-0.2698,False,False,-0.1124,-0.039,-0.1376,0.0062
2101.TW,2022-03-17,-0.2843,False,False,-0.0216,0.014,-0.0731,0.0269
2101.TW,2022-03-30,-0.2843,False,False,-0.1002,-0.0295,-0.0991,0.0363
2101.TW,2022-05-17,0.2009,True,True,-0.0386,-0.0257,-0.0174,0.0176
2101.TW,2022-05-20,0.2009,True,True,-0.0719,-0.0326,-0.0198,-0.0152
2101.TW,2022-05-30,0.2009,True,True,-0.0398,0.0283,-0.0435,0.0206
2101.TW,2022-07-26,0.2582,True,False,-0.0375,-0.0616,-0.16,-0.0194
2101.TW,2023-03-21,0.1111,True,True,0.0132,0.0136,0.0778,-0.0284
2101.TW,2023-03-31,0.1111,True,True,0.009,0.0427,0.0064,-0.0684
2101.TW,2023-05-04,0.0171,True,False,-0.0267,-0.0918,-0.0356,-0.1478
2101.TW,2023-05-08,0.0171,True,False,-0.0077,-0.0734,-0.0268,-0.121
2101.TW,2023-05-16,-0.2193,False,False,0.0166,-0.0926,-0.0332,-0.1136
2101.TW,2023-05-23,-0.2193,False,False,0.0316,-0.0367,-0.0329,-0.0612
2101.TW,2023-06-07,-0.2193,False,False,-0.0192,-0.0161,-0.0026,-0.0065
2101.TW,2023-06-12,-0.0269,False,False,-0.0464,-0.0499,-0.0501,-0.0321
2101.TW,2023-07-26,0.012,True,True,-0.0013,0.0104,-0.0403,-0.0049
2101.TW,2023-08-07,0.012,True,True,0.0169,0.0306,-0.0417,-0.0106
2101.TW,2023-08-15,0.0738,True,False,-0.0207,-0.0235,-0.0337,-0.0501
2101.TW,2023-08-21,0.0738,True,False,-0.0026,-0.027,-0.0078,-0.0696
2101.TW,2023-08-28,0.0738,True,False,-0.0143,0.0001,0.0,-0.0475
2101.TW,2023-09-14,0.2508,True,False,-0.0155,-0.0124,-0.0026,-0.0384
2101.TW,2023-10-03,0.2508,True,False,-0.038,-0.0461,0.1165,0.0173
2101.TW,2023-10-06,0.2508,True,False,-0.0326,-0.0519,0.1146,0.0465
2101.TW,2023-11-08,0.2768,True,False,0.0495,0.0212,0.1178,0.037
2101.TW,2023-11-13,0.4168,True,False,0.0346,0.0152,0.1158,-0.016
2101.TW,2023-11-15,0.4168,True,False,0.0078,0.0002,0.1108,0.0048
2101.TW,2023-11-22,0.4168,True,False,0.0286,0.0104,0.0339,-0.0876
2101.TW,2023-12-04,0.4168,True,False,0.0861,0.0587,0.036,-0.1678
2101.TW,2023-12-14,0.3494,True,False,0.0948,0.0985,-0.009,-0.1864
2101.TW,2023-12-26,0.3494,True,False,0.0481,0.0267,-0.0037,-0.2035
2101.TW,2024-02-16,0.3516,True,False,-0.0818,-0.1745,0.372,0.187
2101.TW,2024-03-07,0.3516,True,False,-0.0169,-0.0639,0.558,0.4624
2101.TW,2024-03-27,-0.0352,False,False,0.5025,0.513,0.4116,0.2451
2101.TW,2024-05-16,0.2722,True,False,-0.0086,-0.0836,-0.1313,-0.2027
2101.TW,2024-05-29,0.2722,True,False,-0.059,-0.1436,-0.1007,-0.167
2101.TW,2024-07-16,-0.0286,False,False,-0.0056,0.0833,-0.1287,-0.1091
2101.TW,2024-07-30,-0.0286,False,False,0.0094,0.0103,-0.0868,-0.1723
2101.TW,2024-08-14,0.2619,True,True,-0.0684,-0.0191,-0.1021,-0.1684
2101.TW,2024-08-27,0.2619,True,True,-0.0907,-0.1311,-0.086,-0.1381
2101.TW,2024-09-19,0.2543,True,False,-0.0954,-0.1906,-0.0945,-0.1886
